car_links,it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trending_imgUrl,trending_heading,trending_desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Accessory Power Outlet,Active Noise Cancellation,Adjustable Head Lights,Adjustable Headrest,Adjustable Seats,Adjustable Steering,Air Conditioner,Air Quality Control,Alloy Wheels,Android Auto,Anti Lock Braking System,Anti Pinch Power Windows,Anti Theft Alarm,Anti Theft Device,Apple Car Play,Audio System Remote Control,Automatic Driving Lights,Automatic Head Lamps,Battery Saver,Blind Spot Monitor,Bluetooth,Brake Assist,Cassette Player,Cd Changer,Cd Player,Centeral Locking,Centrally Mounted Fuel Tank,Child Safety Locks,Chrome Garnish,Chrome Grille,Cigarette Lighter,Clutch Lock,Compass,Cornering Foglamps,Cornering Headlamps,Crash Sensor,Cruise Control,Cup Holders Front,Cup Holders Rear,Day Night Rear View Mirror,Digital Clock,Digital Odometer,Door Ajar Warning,Drive Modes,Driver Air Bag,Driving Experience Control Eco,Dual Tone Body Colour,Dual Tone Dashboard,Dvd Player,Ebd,Electric Folding Rear View Mirror,Electronic Multi Tripmeter,Eletronic Stability Control,Engine Check Warning,Engine Immobilizer,Engine Start Stop Button,Fabric Upholstery,Find My Car Location,Fog Lights Front,Fog Lights Rear,Follow Me Home Headlamps,Front Impact Beams,Gear Shift Indicator,Geo Fence Alert,Glove Box Cooling,Glove Compartment,Halogen Headlamps,Hands Free Tailgate,Headlamp Washers,Heads Up Display,Heated Wing Mirror,Heater,Height Adjustable Driver Seat,Height Adjustable Front Seat Belts,Hill Assist,Hill Descent Control,Impact Sensing Auto Door Lock,Integrated Antenna,Integrated2Din Audio,Internal Storage,Isofix Child Seat Mounts,Keyless Entry,Knee Airbags,LEDDRLs,LEDFog Lamps,LEDHeadlights,LEDTaillights,Lane Change Indicator,Lane Watch Camera,Leather Seats,Leather Steering Wheel,Leather Wrap Gear Shift Selector,Low Fuel Warning Light,Luggage Hook And Net,Manually Adjustable Exterior Rear View Mirror,Mirror Link,Moon Roof,Multifunction Steering Wheel,Navigation System,No Of Airbags,Number Of Speaker,Outside Rear View Mirror Turn Indicators,Outside Temperature Display,Passenger Air Bag,Passenger Side Rear View Mirror,Power Adjustable Exterior Rear View Mirror,Power Antenna,Power Boot,Power Door Locks,Power Folding3rd Row Seat,Power Steering,Power Windows Front,Power Windows Rear,Pretensioners And Force Limiter Seatbelts,Projector Headlamps,Radio,Rain Sensing Wiper,Real Time Vehicle Tracking,Rear ACVents,Rear Camera,Rear Entertainment System,Rear Folding Table,Rear Reading Lamp,Rear Seat Belts,Rear Seat Centre Arm Rest,Rear Seat Headrest,Rear Spoiler,Rear Window Defogger,Rear Window Washer,Rear Window Wiper,Remote Climate Control,Remote Engine Start Stop,Remote Fuel Lid Opener,Remote Horn Light Control,Remote Trunk Opener,Removable Convertible Top,Roof Carrier,Roof Rail,Seat Belt Warning,Seat Lumbar Support,Side Air Bag Front,Side Air Bag Rear,Side Impact Beams,Side Stepper,Smart Access Card Entry,Smart Key Band,Smoke Headlamps,Sos Emergency Assistance,Speakers Front,Speakers Rear,Speed Alert,Speed Sensing Auto Door Lock,Steering Mounted Tripmeter,Steering Wheel Gearshift Paddles,Sun Roof,Tachometer,Tailgate Ajar,Tinted Glass,Touch Screen,Touch Screen Size,Traction Control,Trunk Light,Tyre Pressure Monitor,Usb Auxiliary Input,Vanity Mirror,Vehicle Stability Control System,Ventilated Seats,View360Camera,Voice Control,Wheel Covers,Wifi Connectivity,Wireless Phone Charging,Xenon Headlamps,Mileage,Engine,Max Power,Torque,Seats,Color,Engine Type,Displacement,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Wheel Size,Alloy Wheel Size,Ground Clearance Unladen
https://www.cardekho.com/buy-used-car-details/used-Honda-City-I-vtec-Vx-cars-Bangalore_fa888344-5db8-4bf9-a0cf-c91a092f7236.htm,0,Petrol,Sedan,"35,288",Manual,2,2nd Owner,Honda,Honda City,2018,5628,i-VTEC VX,₹ 8.38 Lakh,₹ 9.01 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2018,Comprehensive,Petrol,5 Seats,"35,288 Kms",KA53,Second Owner,1497 cc,Manual,2018.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,17.4 kmpl,1497 CC,117.6bhp@6600rpm,145Nm,5,Others,i VTEC Engine,1497,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,10.3:1,No,No,4440mm,1695mm,1495mm,2600mm,1475mm,1465mm,1084kg,1459kg,5 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,189 kmph,9.64 Seconds,"Tubeless,Radial",4,510,16,16,
https://www.cardekho.com/buy-used-car-details/used-Maruti-Swift-Vxi-Amt-cars-Bangalore_35b2044a-22cd-4990-9ccb-14e12e1e1080.htm,0,Petrol,Hatchback,"70,314",Automatic,1,1st Owner,Maruti,Maruti Swift,2019,10404,VXI AMT,₹ 6.18 Lakh,₹ 6.98 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2019,Zero Dep,Petrol,5 Seats,"70,314 Kms",KA05,First Owner,1197 cc,Automatic,2019.0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,22.56 kmpl,1197 CC,88.50bhp@6000rpm,113Nm,5,Silver,K Series Dual jet,1197,113Nm@4400rpm,4.0,4.0,,,,,,,3845mm,1735,1530,2450,1530,1530,875-905,1335,5-Speed,,5,Electric,4.8,Disc,Drum,,,"Radial, Tubeless",5,268,,,
https://www.cardekho.com/used-car-details/used-Renault-Duster-110ps-Diesel-Rxz-Awd-cars-Bangalore_71743f62-1996-49e3-8d30-79608f6f5333.htm,0,Diesel,SUV,"96,939",Manual,2,2nd Owner,Renault,Renault Duster,2017,5048,110PS Diesel RxZ AWD,₹ 8.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2017,Third Party insurance,Diesel,5 Seats,"96,939 Kms",KA04,Second Owner,1461 cc,Manual,2017.0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,19.72 kmpl,1461 CC,108.45bhp@4000rpm,245Nm,5,Black,dCi THP Diesel Engine,1461,245Nm@1750rpm,4.0,4.0,DOHC,CRDi,,,Yes,No,4315mm,1822mm,1695mm,2673mm,1560mm,1567mm,1350,1889kg,6 Speed,AWD,5,Power,5.2 metres,Disc,Drum,168 Kmph,14.20 Seconds,"Tubeless,Radial",5,410-litres,16,16,
https://www.cardekho.com/used-car-details/used-Nissan-Micra-Xe-cars-Bangalore_1b4d1f9e-a0d5-4865-8d31-910ca8f5e9be.htm,0,Petrol,Hatchback,"44,824",Manual,2,2nd Owner,Nissan,Nissan Micra,2010,3305,XE,₹ 3.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2010,Comprehensive,Petrol,5 Seats,"44,824 Kms",KA03,Second Owner,1198 cc,Manual,2010.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.06 kmpl,1198 CC,75bhp@6000rpm,104Nm,5,Red,In Line Petrol Engine,1198,104Nm@4000rpm,3.0,4.0,DOHC,Electronic Fuel Injection,78 X 83.6 mm,9.8,No,No,3780mm,1665mm,1530mm,2450mm,1470mm,1475mm,930,,5 Speed,FWD,5,Power,4.65metres,Ventilated Disc,Drum,158km/hr,15.2 Seconds,"Tubeless,Radial",5,251-litres,14,14,
https://www.cardekho.com/used-car-details/used-Toyota-Innova-2.5-Z-Diesel-7-Seater-cars-Bangalore_5fd917c4-1f6e-4e41-b352-b9c6d5d9faa6.htm,0,Diesel,MUV,"1,69,219",Manual,2,2nd Owner,Toyota,Toyota Innova,2014,2291,2.5 Z Diesel 7 Seater,₹ 13.49 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2014,Third Party insurance,Diesel,7 Seats,"1,69,219 Kms",KA07,Second Owner,2494 cc,Manual,2014.0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12.99 kmpl,2494 CC,100.6bhp@3600rpm,200Nm,7,Golden,2KD-FTV Diesel Engine,2494,200Nm@1400-3400rpm,4.0,4.0,DOHC,Common Rail,,,Yes,No,4585mm,1765mm,1760mm,2750mm,1510mm,1510mm,1700kg,2300kg,5 Speed,FWD,7,Power,5.4 metres,Ventilated Disc,Leading-Trailing Drum,,,"Tubeless,Radial ",5,,15,15,
https://www.cardekho.com/used-car-details/used-Honda-City-E-cars-Bangalore_a62812c1-5b14-47c9-aa19-ec9317e15abe.htm,0,Petrol,Sedan,"92,673",Manual,2,2nd Owner,Honda,Honda City,2012,1262,E,₹ 5 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2012,Third Party,Petrol,5 Seats,"92,673 Kms",KA03,Second Owner,1497 cc,Manual,2012.0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16.8 kmpl,1497 CC,116.3bhp@6600rpm,146Nm,5,Taffeta White,SOHC i-VTEC,1497,146Nm@4800rpm,4.0,4.0,SOHC,EFI (Electronic Fuel Injection),,,No,No,4440mm,1695mm,1485mm,2550mm,,,1090kg,,5 Speed,FWD,5,Power,5.3metres,Disc,Drum, ,,Tubeless Tyre,4,506-litres,15,15,
https://www.cardekho.com/used-car-details/used-Mercedes-benz-Gl-class-350-Cdi-Blue-Efficiency-cars-Bangalore_628653fb-b416-45a7-b8ba-b31f1978fcf2.htm,0,Diesel,SUV,"79,000",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz GL-Class,2014,4634,350 CDI Blue Efficiency,₹ 41 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2014,Comprehensive,Diesel,7 Seats,"79,000 Kms",KA02,Second Owner,2987 cc,Automatic,2014.0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,11.3 kmpl,2987 CC,254.8bhp@3600rpm,619Nm,7,White,V-Type Diesel Engine,2987,619Nm@1600-2400rpm,6.0,4.0,DOHC,CRDI,83 x 92 mm,17.7:1,Yes,No,5120mm,2141mm,1850mm,3075mm,1655mm,1675mm,2535kg,,7 Speed,AWD,7,Power,6.2 metres,Disc,Disc,220 Kmph,7.9 Seconds,"Tubeless,Radial",5,680-litres,19,19,
https://www.cardekho.com/used-car-details/used-Jeep-Compass-2.0-Longitude-At-cars-Bangalore_d5cc6ca9-c92d-426e-bc00-7185a02932d0.htm,0,Diesel,SUV,"20,183",Automatic,1,1st Owner,Jeep,Jeep Compass,2020,7320,2.0 Longitude AT,₹ 21.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2020,Zero Dep,Diesel,5 Seats,"20,183 Kms",KA03,First Owner,1956 cc,Automatic,2020.0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,17.1 kmpl,1956 CC,173bhp,350Nm,5,Minimal Grey,2.0-Litre 4-Cyl Multijet II Engine,1956,350Nm@1750-2500rpm,4.0,4.0,DOHC,CRDI,,,Yes,No,4395mm,1818mm,1640mm,2636mm,,,1551 kgs,,9 Speed,AWD,5,,,Disc,Discs,,,"Radial, Tubless",5,408-litres,17,17,
https://www.cardekho.com/used-car-details/used-Toyota-Yaris-J-Cvt-Bsiv-cars-Bangalore_bf9db4dc-bcee-4270-9ce7-08ea316c2ebb.htm,0,Petrol,Sedan,"77,130",Automatic,1,1st Owner,Toyota,Toyota Yaris,2018,6403,J CVT BSIV,₹ 7.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2018,Comprehensive,Petrol,5 Seats,"77,130 Kms",KA05,First Owner,1496 cc,Automatic,2018.0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,17.8 kmpl,1496 CC,105.5bhp@6000rpm,140Nm,5,White,1.5 Dual VVT-i Engine,1496,140Nm@4200rpm,4.0,4.0,DOHC,EFI,,,No,No,4425mm,1730mm,1495mm,2550mm,,,1110Kg,1580kg,7 Speed CVT,FWD,5,Power,5.1m,Disc,Drum,,,"Tubless, Radial",4,476,,,
https://www.cardekho.com/used-car-details/used-Ford-Ecosport-1.5-Petrol-Titanium-Plus-At-cars-Bangalore_6fa935f6-32cb-4198-8954-fe11a16d3c3e.htm,0,Petrol,SUV,"45,000",Automatic,1,1st Owner,Ford,Ford Ecosport,2017,7354,1.5 Petrol Titanium Plus AT,₹ 7.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2017,Comprehensive,Petrol,5 Seats,"45,000 Kms",KA01,First Owner,1496 cc,Automatic,2017.0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,14.7 kmpl,1496 CC,120.69bhp@6500rpm,149Nm,5,Brown,Ti-VCT Petrol Engine,1496,149Nm@4500rpm,3.0,4.0,DOHC,Direct Injection,79 X 76.5 mm,11.0:1,No,No,3998mm,1765mm,1647mm,2519mm,,,1300Kg,1705Kg,6 Speed,FWD,5,Electric,5.3,Ventilated Disc,Drum,171.43 kmph,12.51 Seconds,"Tubeless,Radial",5,352-litres,R16,R16,
https://www.cardekho.com/used-car-details/used-Maruti-Baleno-Zeta-Cvt-cars-Bangalore_74e86c95-186c-4705-875f-10a4a0b0c997.htm,0,Petrol,Hatchback,"27,025",Automatic,2,2nd Owner,Maruti,Maruti Baleno,2017,6782,Zeta CVT,₹ 7.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2017,Third Party insurance,Petrol,5 Seats,"27,025 Kms",KA02,Second Owner,1197 cc,Automatic,2017.0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,19.56 kmpl,1197 CC,81.80bhp@6000rpm,113Nm,5,Grey,1.2L VVT Engine,1197,113Nm@4200rpm,4.0,4.0,DOHC,MPFI,,,No,No,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,910-935,1360kg,CVT,FWD,5,Electric,4.9,Disc,Drum,,12.79 seconds,"Tubeless,Radial",5,339-litres,R16,R16,
https://www.cardekho.com/used-car-details/used-Kia-Seltos-Gtk-cars-Bangalore_cf0d032f-1aef-41f8-8f5e-cf08ec3d1ea9.htm,0,Petrol,SUV,"1,05,153",Manual,1,1st Owner,Kia,Kia Seltos,2019,7110,GTK,₹ 11.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2019,Third Party insurance,Petrol,5 Seats,"1,05,153 Kms",KA04,First Owner,1353 cc,Manual,2019.0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,16.1 kmpl,1353 CC,138bhp@6000rpm,242nm,5,White,,1353,242nm@1500-3200rpm,4.0,4.0,DOHC,GDI,,,Yes,No,4315mm,1800mm,1645mm,2610mm,,,1445,,6-Speed,2WD,5,Power,,Disc,Drum,,11.8,"Tubeless,Radial",5,433,17,17,190mm
https://www.cardekho.com/buy-used-car-details/used-Mahindra-Xuv500-W6-2wd-cars-Bangalore_f75a26b6-c62e-4f09-b902-a4046dbdfce9.htm,0,Diesel,SUV,"70,509",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2016,3801,W6 2WD,₹ 10.30 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2016,Comprehensive,Diesel,7 Seats,"70,509 Kms",KA01,First Owner,2179 cc,Manual,2016.0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,16 kmpl,2179 CC,140bhp@3750rpm,330Nm,7,Brown,mHawk Diesel Engine,2179,330Nm@1600-2800rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,4585mm,1890mm,1785mm,2700mm,,,1840,2510kg,6 Speed ,FWD,7,Power,5.6 metres,Disc,Disc,185 Kmph,10 Seconds,Tubeless Tyres,5,720-litres,,,
https://www.cardekho.com/buy-used-car-details/used-Renault-Kwid-1.0-Rxt-Amt-Opt-cars-Bangalore_d3fb16b1-2f06-49ba-9ce0-cc96810d8552.htm,0,Petrol,Hatchback,"11,662",Automatic,2,2nd Owner,Renault,Renault KWID,2020,7433,1.0 RXT AMT Opt,₹ 5.82 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2020,Zero Dep,Petrol,5 Seats,"11,662 Kms",KA01,Second Owner,999 cc,Automatic,2020.0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,22 kmpl,999 CC,67bhp@5500rpm,91Nm,5,Silver,Petrol Engine,999,91Nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,3731mm,1579mm,1474mm,2422mm,,,750,,5 Speed,FWD,5,Electric,4.9 metres,Disc,Drum,,,"Tubeless,Radial",5,279,,,
